id,HandStart,FirstDigitTouch,BothStartLoadPhase,LiftOff,Replace,BothReleased
subj1_series1_85126,0,1,1,0,0,0
subj1_series1_85127,0,1,1,0,0,0
subj1_series1_85128,0,1,1,0,0,0
subj1_series1_85129,0,1,1,0,0,0
subj1_series1_85130,0,1,1,0,0,0
subj1_series1_85131,0,1,1,0,0,0
subj1_series1_85132,0,1,1,0,0,0
subj1_series1_85133,0,1,1,0,0,0
subj1_series1_85134,0,1,1,0,0,0
subj1_series1_85135,0,1,1,0,0,0
subj1_series1_85136,0,1,1,0,0,0
subj1_series1_85137,0,1,1,0,0,0
subj1_series1_85138,0,1,1,0,0,0
subj1_series1_85139,0,1,1,0,0,0
subj1_series1_85140,0,1,1,0,0,0
subj1_series1_85141,0,1,1,0,0,0
subj1_series1_85142,0,1,1,1,0,0
subj1_series1_85143,0,1,1,1,0,0
subj1_series1_85144,0,1,1,1,0,0
subj1_series1_85145,0,1,1,1,0,0
subj1_series1_85146,0,1,1,1,0,0
subj1_series1_85147,0,1,1,1,0,0
subj1_series1_85148,0,1,1,1,0,0
subj1_series1_85149,0,1,1,1,0,0
subj1_series1_85150,0,1,1,1,0,0
subj1_series1_85151,0,1,1,1,0,0
subj1_series1_85152,0,1,1,1,0,0
subj1_series1_85153,0,1,1,1,0,0
subj1_series1_85154,0,1,1,1,0,0
subj1_series1_85155,0,1,1,1,0,0
subj1_series1_85156,0,1,1,1,0,0
subj1_series1_85157,0,1,1,1,0,0
subj1_series1_85158,0,1,1,1,0,0
subj1_series1_85159,0,1,1,1,0,0
subj1_series1_85160,0,1,1,1,0,0
subj1_series1_85161,0,1,1,1,0,0
subj1_series1_85162,0,1,1,1,0,0
subj1_series1_85163,0,1,1,1,0,0
subj1_series1_85164,0,1,1,1,0,0
subj1_series1_85165,0,1,1,1,0,0
subj1_series1_85166,0,1,1,1,0,0
subj1_series1_85167,0,1,1,1,0,0
subj1_series1_85168,0,1,1,1,0,0
subj1_series1_85169,0,1,1,1,0,0
subj1_series1_85170,0,1,1,1,0,0
subj1_series1_85171,0,1,1,1,0,0
subj1_series1_85172,0,1,1,1,0,0
subj1_series1_85173,0,1,1,1,0,0
subj1_series1_85174,0,1,1,1,0,0
subj1_series1_85175,0,1,1,1,0,0
subj1_series1_85176,0,1,1,1,0,0
subj1_series1_85177,0,1,1,1,0,0
subj1_series1_85178,0,1,1,1,0,0
subj1_series1_85179,0,1,1,1,0,0
subj1_series1_85180,0,1,1,1,0,0
subj1_series1_85181,0,1,1,1,0,0
subj1_series1_85182,0,1,1,1,0,0
subj1_series1_85183,0,1,1,1,0,0
subj1_series1_85184,0,1,1,1,0,0
subj1_series1_85185,0,1,1,1,0,0
subj1_series1_85186,0,1,1,1,0,0
subj1_series1_85187,0,0,1,1,0,0
subj1_series1_85188,0,0,1,1,0,0
subj1_series1_85189,0,0,1,1,0,0
subj1_series1_85190,0,0,1,1,0,0
subj1_series1_85191,0,0,1,1,0,0
subj1_series1_85192,0,0,1,1,0,0
subj1_series1_85193,0,0,1,1,0,0
subj1_series1_85194,0,0,1,1,0,0
subj1_series1_85195,0,0,1,1,0,0
subj1_series1_85196,0,0,1,1,0,0
subj1_series1_85197,0,0,1,1,0,0
subj1_series1_85198,0,0,1,1,0,0
subj1_series1_85199,0,0,1,1,0,0
subj1_series1_85200,0,0,1,1,0,0
subj1_series1_85201,0,0,1,1,0,0
subj1_series1_85202,0,0,1,1,0,0
subj1_series1_85203,0,0,1,1,0,0
subj1_series1_85204,0,0,1,1,0,0
subj1_series1_85205,0,0,1,1,0,0
subj1_series1_85206,0,0,1,1,0,0
subj1_series1_85207,0,0,1,1,0,0
subj1_series1_85208,0,0,0,1,0,0
subj1_series1_85209,0,0,0,1,0,0
subj1_series1_85210,0,0,0,1,0,0
subj1_series1_85211,0,0,0,1,0,0
subj1_series1_85212,0,0,0,1,0,0
subj1_series1_85213,0,0,0,1,0,0
subj1_series1_85214,0,0,0,1,0,0
subj1_series1_85215,0,0,0,1,0,0
subj1_series1_85216,0,0,0,1,0,0
subj1_series1_85217,0,0,0,1,0,0
subj1_series1_85218,0,0,0,1,0,0
subj1_series1_85219,0,0,0,1,0,0
subj1_series1_85220,0,0,0,1,0,0
subj1_series1_85221,0,0,0,1,0,0
subj1_series1_85222,0,0,0,1,0,0
subj1_series1_85223,0,0,0,1,0,0
subj1_series1_85224,0,0,0,1,0,0
subj1_series1_85225,0,0,0,1,0,0
subj1_series1_85226,0,0,0,1,0,0
subj1_series1_85227,0,0,0,1,0,0
subj1_series1_85228,0,0,0,1,0,0
subj1_series1_85229,0,0,0,1,0,0
subj1_series1_85230,0,0,0,1,0,0
subj1_series1_85231,0,0,0,1,0,0
subj1_series1_85232,0,0,0,1,0,0
subj1_series1_85233,0,0,0,1,0,0
subj1_series1_85234,0,0,0,1,0,0
subj1_series1_85235,0,0,0,1,0,0
subj1_series1_85236,0,0,0,1,0,0
subj1_series1_85237,0,0,0,1,0,0
subj1_series1_85238,0,0,0,1,0,0
subj1_series1_85239,0,0,0,1,0,0
subj1_series1_85240,0,0,0,1,0,0
subj1_series1_85241,0,0,0,1,0,0
subj1_series1_85242,0,0,0,1,0,0
subj1_series1_85243,0,0,0,1,0,0
subj1_series1_85244,0,0,0,1,0,0
subj1_series1_85245,0,0,0,1,0,0
subj1_series1_85246,0,0,0,1,0,0
subj1_series1_85247,0,0,0,1,0,0
subj1_series1_85248,0,0,0,1,0,0
subj1_series1_85249,0,0,0,1,0,0
subj1_series1_85250,0,0,0,1,0,0
subj1_series1_85251,0,0,0,1,0,0
subj1_series1_85252,0,0,0,1,0,0
subj1_series1_85253,0,0,0,1,0,0
subj1_series1_85254,0,0,0,1,0,0
subj1_series1_85255,0,0,0,1,0,0
subj1_series1_85256,0,0,0,1,0,0
subj1_series1_85257,0,0,0,1,0,0
subj1_series1_85258,0,0,0,1,0,0
subj1_series1_85259,0,0,0,1,0,0
subj1_series1_85260,0,0,0,1,0,0
subj1_series1_85261,0,0,0,1,0,0
subj1_series1_85262,0,0,0,1,0,0
subj1_series1_85263,0,0,0,1,0,0
subj1_series1_85264,0,0,0,1,0,0
subj1_series1_85265,0,0,0,1,0,0
subj1_series1_85266,0,0,0,1,0,0
subj1_series1_85267,0,0,0,1,0,0
subj1_series1_85268,0,0,0,1,0,0
subj1_series1_85269,0,0,0,1,0,0
subj1_series1_85270,0,0,0,1,0,0
subj1_series1_85271,0,0,0,1,0,0
subj1_series1_85272,0,0,0,1,0,0
subj1_series1_85273,0,0,0,1,0,0
subj1_series1_85274,0,0,0,1,0,0
subj1_series1_85275,0,0,0,1,0,0
subj1_series1_85276,0,0,0,1,0,0
subj1_series1_85277,0,0,0,1,0,0
subj1_series1_85278,0,0,0,1,0,0
subj1_series1_85279,0,0,0,1,0,0
subj1_series1_85280,0,0,0,1,0,0
subj1_series1_85281,0,0,0,1,0,0
subj1_series1_85282,0,0,0,1,0,0
subj1_series1_85283,0,0,0,1,0,0
subj1_series1_85284,0,0,0,1,0,0
subj1_series1_85285,0,0,0,1,0,0
subj1_series1_85286,0,0,0,1,0,0
subj1_series1_85287,0,0,0,1,0,0
subj1_series1_85288,0,0,0,1,0,0
subj1_series1_85289,0,0,0,1,0,0
subj1_series1_85290,0,0,0,1,0,0
subj1_series1_85291,0,0,0,1,0,0
subj1_series1_85292,0,0,0,0,0,0
subj1_series1_85293,0,0,0,0,0,0
subj1_series1_85294,0,0,0,0,0,0
subj1_series1_85295,0,0,0,0,0,0
subj1_series1_85296,0,0,0,0,0,0
subj1_series1_85297,0,0,0,0,0,0
subj1_series1_85298,0,0,0,0,0,0
subj1_series1_85299,0,0,0,0,0,0
subj1_series1_85300,0,0,0,0,0,0
subj1_series1_85301,0,0,0,0,0,0
subj1_series1_85302,0,0,0,0,0,0
subj1_series1_85303,0,0,0,0,0,0
subj1_series1_85304,0,0,0,0,0,0
subj1_series1_85305,0,0,0,0,0,0
subj1_series1_85306,0,0,0,0,0,0
subj1_series1_85307,0,0,0,0,0,0
subj1_series1_85308,0,0,0,0,0,0
subj1_series1_85309,0,0,0,0,0,0
subj1_series1_85310,0,0,0,0,0,0
subj1_series1_85311,0,0,0,0,0,0
subj1_series1_85312,0,0,0,0,0,0
subj1_series1_85313,0,0,0,0,0,0
subj1_series1_85314,0,0,0,0,0,0
subj1_series1_85315,0,0,0,0,0,0
subj1_series1_85316,0,0,0,0,0,0
subj1_series1_85317,0,0,0,0,0,0
subj1_series1_85318,0,0,0,0,0,0
subj1_series1_85319,0,0,0,0,0,0
subj1_series1_85320,0,0,0,0,0,0
subj1_series1_85321,0,0,0,0,0,0
subj1_series1_85322,0,0,0,0,0,0
subj1_series1_85323,0,0,0,0,0,0
subj1_series1_85324,0,0,0,0,0,0
subj1_series1_85325,0,0,0,0,0,0
subj1_series1_85326,0,0,0,0,0,0
subj1_series1_85327,0,0,0,0,0,0
subj1_series1_85328,0,0,0,0,0,0
subj1_series1_85329,0,0,0,0,0,0
subj1_series1_85330,0,0,0,0,0,0
subj1_series1_85331,0,0,0,0,0,0
subj1_series1_85332,0,0,0,0,0,0
subj1_series1_85333,0,0,0,0,0,0
subj1_series1_85334,0,0,0,0,0,0
subj1_series1_85335,0,0,0,0,0,0
subj1_series1_85336,0,0,0,0,0,0
subj1_series1_85337,0,0,0,0,0,0
subj1_series1_85338,0,0,0,0,0,0
subj1_series1_85339,0,0,0,0,0,0
subj1_series1_85340,0,0,0,0,0,0
subj1_series1_85341,0,0,0,0,0,0
subj1_series1_85342,0,0,0,0,0,0
subj1_series1_85343,0,0,0,0,0,0
subj1_series1_85344,0,0,0,0,0,0
subj1_series1_85345,0,0,0,0,0,0
subj1_series1_85346,0,0,0,0,0,0
subj1_series1_85347,0,0,0,0,0,0
subj1_series1_85348,0,0,0,0,0,0
subj1_series1_85349,0,0,0,0,0,0
subj1_series1_85350,0,0,0,0,0,0
subj1_series1_85351,0,0,0,0,0,0
subj1_series1_85352,0,0,0,0,0,0
subj1_series1_85353,0,0,0,0,0,0
subj1_series1_85354,0,0,0,0,0,0
subj1_series1_85355,0,0,0,0,0,0
subj1_series1_85356,0,0,0,0,0,0
subj1_series1_85357,0,0,0,0,0,0
subj1_series1_85358,0,0,0,0,0,0
subj1_series1_85359,0,0,0,0,0,0
subj1_series1_85360,0,0,0,0,0,0
subj1_series1_85361,0,0,0,0,0,0
subj1_series1_85362,0,0,0,0,0,0
subj1_series1_85363,0,0,0,0,0,0
subj1_series1_85364,0,0,0,0,0,0
subj1_series1_85365,0,0,0,0,0,0
subj1_series1_85366,0,0,0,0,0,0
subj1_series1_85367,0,0,0,0,0,0
subj1_series1_85368,0,0,0,0,0,0
subj1_series1_85369,0,0,0,0,0,0
subj1_series1_85370,0,0,0,0,0,0
subj1_series1_85371,0,0,0,0,0,0
subj1_series1_85372,0,0,0,0,0,0
subj1_series1_85373,0,0,0,0,0,0
subj1_series1_85374,0,0,0,0,0,0
subj1_series1_85375,0,0,0,0,0,0
subj1_series1_85376,0,0,0,0,0,0
subj1_series1_85377,0,0,0,0,0,0
subj1_series1_85378,0,0,0,0,0,0
subj1_series1_85379,0,0,0,0,0,0
subj1_series1_85380,0,0,0,0,0,0
subj1_series1_85381,0,0,0,0,0,0
subj1_series1_85382,0,0,0,0,0,0
subj1_series1_85383,0,0,0,0,0,0
subj1_series1_85384,0,0,0,0,0,0
subj1_series1_85385,0,0,0,0,0,0
subj1_series1_85386,0,0,0,0,0,0
subj1_series1_85387,0,0,0,0,0,0
subj1_series1_85388,0,0,0,0,0,0
subj1_series1_85389,0,0,0,0,0,0
subj1_series1_85390,0,0,0,0,0,0
subj1_series1_85391,0,0,0,0,0,0
subj1_series1_85392,0,0,0,0,0,0
subj1_series1_85393,0,0,0,0,0,0
subj1_series1_85394,0,0,0,0,0,0
subj1_series1_85395,0,0,0,0,0,0
subj1_series1_85396,0,0,0,0,0,0
subj1_series1_85397,0,0,0,0,0,0
subj1_series1_85398,0,0,0,0,0,0
subj1_series1_85399,0,0,0,0,0,0
subj1_series1_85400,0,0,0,0,0,0
subj1_series1_85401,0,0,0,0,0,0
subj1_series1_85402,0,0,0,0,0,0
subj1_series1_85403,0,0,0,0,0,0
subj1_series1_85404,0,0,0,0,0,0
subj1_series1_85405,0,0,0,0,0,0
subj1_series1_85406,0,0,0,0,0,0
subj1_series1_85407,0,0,0,0,0,0
subj1_series1_85408,0,0,0,0,0,0
subj1_series1_85409,0,0,0,0,0,0
subj1_series1_85410,0,0,0,0,0,0
subj1_series1_85411,0,0,0,0,0,0
subj1_series1_85412,0,0,0,0,0,0
subj1_series1_85413,0,0,0,0,0,0
subj1_series1_85414,0,0,0,0,0,0
subj1_series1_85415,0,0,0,0,0,0
subj1_series1_85416,0,0,0,0,0,0
subj1_series1_85417,0,0,0,0,0,0
subj1_series1_85418,0,0,0,0,0,0
subj1_series1_85419,0,0,0,0,0,0
subj1_series1_85420,0,0,0,0,0,0
subj1_series1_85421,0,0,0,0,0,0
subj1_series1_85422,0,0,0,0,0,0
subj1_series1_85423,0,0,0,0,0,0
subj1_series1_85424,0,0,0,0,0,0
subj1_series1_85425,0,0,0,0,0,0
subj1_series1_85426,0,0,0,0,0,0
subj1_series1_85427,0,0,0,0,0,0
subj1_series1_85428,0,0,0,0,0,0
subj1_series1_85429,0,0,0,0,0,0
subj1_series1_85430,0,0,0,0,0,0
subj1_series1_85431,0,0,0,0,0,0
subj1_series1_85432,0,0,0,0,0,0
subj1_series1_85433,0,0,0,0,0,0
subj1_series1_85434,0,0,0,0,0,0
subj1_series1_85435,0,0,0,0,0,0
subj1_series1_85436,0,0,0,0,0,0
subj1_series1_85437,0,0,0,0,0,0
subj1_series1_85438,0,0,0,0,0,0
subj1_series1_85439,0,0,0,0,0,0
subj1_series1_85440,0,0,0,0,0,0
subj1_series1_85441,0,0,0,0,0,0
subj1_series1_85442,0,0,0,0,0,0
subj1_series1_85443,0,0,0,0,0,0
subj1_series1_85444,0,0,0,0,0,0
subj1_series1_85445,0,0,0,0,0,0
subj1_series1_85446,0,0,0,0,0,0
subj1_series1_85447,0,0,0,0,0,0
subj1_series1_85448,0,0,0,0,0,0
subj1_series1_85449,0,0,0,0,0,0
subj1_series1_85450,0,0,0,0,0,0
subj1_series1_85451,0,0,0,0,0,0
subj1_series1_85452,0,0,0,0,0,0
subj1_series1_85453,0,0,0,0,0,0
subj1_series1_85454,0,0,0,0,0,0
subj1_series1_85455,0,0,0,0,0,0
subj1_series1_85456,0,0,0,0,0,0
subj1_series1_85457,0,0,0,0,0,0
subj1_series1_85458,0,0,0,0,0,0
subj1_series1_85459,0,0,0,0,0,0
subj1_series1_85460,0,0,0,0,0,0
subj1_series1_85461,0,0,0,0,0,0
subj1_series1_85462,0,0,0,0,0,0
subj1_series1_85463,0,0,0,0,0,0
subj1_series1_85464,0,0,0,0,0,0
subj1_series1_85465,0,0,0,0,0,0
subj1_series1_85466,0,0,0,0,0,0
subj1_series1_85467,0,0,0,0,0,0
subj1_series1_85468,0,0,0,0,0,0
subj1_series1_85469,0,0,0,0,0,0
subj1_series1_85470,0,0,0,0,0,0
subj1_series1_85471,0,0,0,0,0,0
subj1_series1_85472,0,0,0,0,0,0
subj1_series1_85473,0,0,0,0,0,0
subj1_series1_85474,0,0,0,0,0,0
subj1_series1_85475,0,0,0,0,0,0
subj1_series1_85476,0,0,0,0,0,0
subj1_series1_85477,0,0,0,0,0,0
subj1_series1_85478,0,0,0,0,0,0
subj1_series1_85479,0,0,0,0,0,0
subj1_series1_85480,0,0,0,0,0,0
subj1_series1_85481,0,0,0,0,0,0
subj1_series1_85482,0,0,0,0,0,0
subj1_series1_85483,0,0,0,0,0,0
subj1_series1_85484,0,0,0,0,0,0
subj1_series1_85485,0,0,0,0,0,0
subj1_series1_85486,0,0,0,0,0,0
subj1_series1_85487,0,0,0,0,0,0
subj1_series1_85488,0,0,0,0,0,0
subj1_series1_85489,0,0,0,0,0,0
subj1_series1_85490,0,0,0,0,0,0
subj1_series1_85491,0,0,0,0,0,0
subj1_series1_85492,0,0,0,0,0,0
subj1_series1_85493,0,0,0,0,0,0
subj1_series1_85494,0,0,0,0,0,0
subj1_series1_85495,0,0,0,0,0,0
subj1_series1_85496,0,0,0,0,0,0
subj1_series1_85497,0,0,0,0,0,0
subj1_series1_85498,0,0,0,0,0,0
subj1_series1_85499,0,0,0,0,0,0
subj1_series1_85500,0,0,0,0,0,0
subj1_series1_85501,0,0,0,0,0,0
subj1_series1_85502,0,0,0,0,0,0
subj1_series1_85503,0,0,0,0,0,0
subj1_series1_85504,0,0,0,0,0,0
subj1_series1_85505,0,0,0,0,0,0
subj1_series1_85506,0,0,0,0,0,0
subj1_series1_85507,0,0,0,0,0,0
subj1_series1_85508,0,0,0,0,0,0
subj1_series1_85509,0,0,0,0,0,0
subj1_series1_85510,0,0,0,0,0,0
subj1_series1_85511,0,0,0,0,0,0
subj1_series1_85512,0,0,0,0,0,0
subj1_series1_85513,0,0,0,0,0,0
subj1_series1_85514,0,0,0,0,0,0
subj1_series1_85515,0,0,0,0,0,0
subj1_series1_85516,0,0,0,0,0,0
subj1_series1_85517,0,0,0,0,0,0
subj1_series1_85518,0,0,0,0,0,0
subj1_series1_85519,0,0,0,0,0,0
subj1_series1_85520,0,0,0,0,0,0
subj1_series1_85521,0,0,0,0,0,0
subj1_series1_85522,0,0,0,0,0,0
subj1_series1_85523,0,0,0,0,0,0
subj1_series1_85524,0,0,0,0,0,0
subj1_series1_85525,0,0,0,0,0,0
subj1_series1_85526,0,0,0,0,0,0
subj1_series1_85527,0,0,0,0,0,0
subj1_series1_85528,0,0,0,0,0,0
subj1_series1_85529,0,0,0,0,0,0
subj1_series1_85530,0,0,0,0,0,0
subj1_series1_85531,0,0,0,0,0,0
subj1_series1_85532,0,0,0,0,0,0
subj1_series1_85533,0,0,0,0,0,0
subj1_series1_85534,0,0,0,0,0,0
subj1_series1_85535,0,0,0,0,0,0
subj1_series1_85536,0,0,0,0,0,0
subj1_series1_85537,0,0,0,0,0,0
subj1_series1_85538,0,0,0,0,0,0
subj1_series1_85539,0,0,0,0,0,0
subj1_series1_85540,0,0,0,0,0,0
subj1_series1_85541,0,0,0,0,0,0
subj1_series1_85542,0,0,0,0,0,0
subj1_series1_85543,0,0,0,0,0,0
subj1_series1_85544,0,0,0,0,0,0
subj1_series1_85545,0,0,0,0,0,0
subj1_series1_85546,0,0,0,0,0,0
subj1_series1_85547,0,0,0,0,0,0
subj1_series1_85548,0,0,0,0,0,0
subj1_series1_85549,0,0,0,0,0,0
subj1_series1_85550,0,0,0,0,0,0
subj1_series1_85551,0,0,0,0,0,0
subj1_series1_85552,0,0,0,0,0,0
subj1_series1_85553,0,0,0,0,0,0
subj1_series1_85554,0,0,0,0,0,0
subj1_series1_85555,0,0,0,0,0,0
subj1_series1_85556,0,0,0,0,0,0
subj1_series1_85557,0,0,0,0,0,0
subj1_series1_85558,0,0,0,0,0,0
subj1_series1_85559,0,0,0,0,0,0
subj1_series1_85560,0,0,0,0,0,0
subj1_series1_85561,0,0,0,0,0,0
subj1_series1_85562,0,0,0,0,0,0
subj1_series1_85563,0,0,0,0,0,0
subj1_series1_85564,0,0,0,0,0,0
subj1_series1_85565,0,0,0,0,0,0
subj1_series1_85566,0,0,0,0,0,0
subj1_series1_85567,0,0,0,0,0,0
subj1_series1_85568,0,0,0,0,0,0
subj1_series1_85569,0,0,0,0,0,0
subj1_series1_85570,0,0,0,0,0,0
subj1_series1_85571,0,0,0,0,0,0
subj1_series1_85572,0,0,0,0,0,0
subj1_series1_85573,0,0,0,0,0,0
subj1_series1_85574,0,0,0,0,0,0
subj1_series1_85575,0,0,0,0,0,0
subj1_series1_85576,0,0,0,0,0,0
subj1_series1_85577,0,0,0,0,0,0
subj1_series1_85578,0,0,0,0,0,0
subj1_series1_85579,0,0,0,0,0,0
subj1_series1_85580,0,0,0,0,0,0
subj1_series1_85581,0,0,0,0,0,0
subj1_series1_85582,0,0,0,0,0,0
subj1_series1_85583,0,0,0,0,0,0
subj1_series1_85584,0,0,0,0,0,0
subj1_series1_85585,0,0,0,0,0,0
subj1_series1_85586,0,0,0,0,0,0
subj1_series1_85587,0,0,0,0,0,0
subj1_series1_85588,0,0,0,0,0,0
subj1_series1_85589,0,0,0,0,0,0
subj1_series1_85590,0,0,0,0,0,0
subj1_series1_85591,0,0,0,0,0,0
subj1_series1_85592,0,0,0,0,0,0
subj1_series1_85593,0,0,0,0,0,0
subj1_series1_85594,0,0,0,0,0,0
subj1_series1_85595,0,0,0,0,0,0
subj1_series1_85596,0,0,0,0,0,0
subj1_series1_85597,0,0,0,0,0,0
subj1_series1_85598,0,0,0,0,0,0
subj1_series1_85599,0,0,0,0,0,0
subj1_series1_85600,0,0,0,0,0,0
subj1_series1_85601,0,0,0,0,0,0
subj1_series1_85602,0,0,0,0,0,0
subj1_series1_85603,0,0,0,0,0,0
subj1_series1_85604,0,0,0,0,0,0
subj1_series1_85605,0,0,0,0,0,0
subj1_series1_85606,0,0,0,0,0,0
subj1_series1_85607,0,0,0,0,0,0
subj1_series1_85608,0,0,0,0,0,0
subj1_series1_85609,0,0,0,0,0,0
subj1_series1_85610,0,0,0,0,0,0
subj1_series1_85611,0,0,0,0,0,0
subj1_series1_85612,0,0,0,0,0,0
subj1_series1_85613,0,0,0,0,0,0
subj1_series1_85614,0,0,0,0,0,0
subj1_series1_85615,0,0,0,0,0,0
subj1_series1_85616,0,0,0,0,0,0
subj1_series1_85617,0,0,0,0,0,0
subj1_series1_85618,0,0,0,0,0,0
subj1_series1_85619,0,0,0,0,0,0
subj1_series1_85620,0,0,0,0,0,0
subj1_series1_85621,0,0,0,0,0,0
subj1_series1_85622,0,0,0,0,0,0
subj1_series1_85623,0,0,0,0,0,0
subj1_series1_85624,0,0,0,0,0,0
subj1_series1_85625,0,0,0,0,0,0
subj1_series1_85626,0,0,0,0,0,0
subj1_series1_85627,0,0,0,0,0,0
subj1_series1_85628,0,0,0,0,0,0
subj1_series1_85629,0,0,0,0,0,0
subj1_series1_85630,0,0,0,0,0,0
subj1_series1_85631,0,0,0,0,0,0
subj1_series1_85632,0,0,0,0,0,0
subj1_series1_85633,0,0,0,0,0,0
subj1_series1_85634,0,0,0,0,0,0
subj1_series1_85635,0,0,0,0,0,0
subj1_series1_85636,0,0,0,0,0,0
subj1_series1_85637,0,0,0,0,0,0
subj1_series1_85638,0,0,0,0,0,0
subj1_series1_85639,0,0,0,0,0,0
subj1_series1_85640,0,0,0,0,0,0
subj1_series1_85641,0,0,0,0,0,0
subj1_series1_85642,0,0,0,0,0,0
subj1_series1_85643,0,0,0,0,0,0
subj1_series1_85644,0,0,0,0,0,0
subj1_series1_85645,0,0,0,0,0,0
subj1_series1_85646,0,0,0,0,0,0
subj1_series1_85647,0,0,0,0,0,0
subj1_series1_85648,0,0,0,0,0,0
subj1_series1_85649,0,0,0,0,0,0
subj1_series1_85650,0,0,0,0,0,0
subj1_series1_85651,0,0,0,0,0,0
subj1_series1_85652,0,0,0,0,0,0
subj1_series1_85653,0,0,0,0,0,0
subj1_series1_85654,0,0,0,0,0,0
subj1_series1_85655,0,0,0,0,0,0
subj1_series1_85656,0,0,0,0,0,0
subj1_series1_85657,0,0,0,0,0,0
subj1_series1_85658,0,0,0,0,0,0
subj1_series1_85659,0,0,0,0,0,0
subj1_series1_85660,0,0,0,0,0,0
subj1_series1_85661,0,0,0,0,0,0
subj1_series1_85662,0,0,0,0,0,0
subj1_series1_85663,0,0,0,0,0,0
subj1_series1_85664,0,0,0,0,0,0
subj1_series1_85665,0,0,0,0,0,0
subj1_series1_85666,0,0,0,0,0,0
subj1_series1_85667,0,0,0,0,0,0
subj1_series1_85668,0,0,0,0,0,0
subj1_series1_85669,0,0,0,0,0,0
subj1_series1_85670,0,0,0,0,0,0
subj1_series1_85671,0,0,0,0,0,0
subj1_series1_85672,0,0,0,0,0,0
subj1_series1_85673,0,0,0,0,0,0
subj1_series1_85674,0,0,0,0,0,0
subj1_series1_85675,0,0,0,0,0,0
subj1_series1_85676,0,0,0,0,0,0
subj1_series1_85677,0,0,0,0,0,0
subj1_series1_85678,0,0,0,0,0,0
subj1_series1_85679,0,0,0,0,0,0
subj1_series1_85680,0,0,0,0,0,0
subj1_series1_85681,0,0,0,0,0,0
subj1_series1_85682,0,0,0,0,0,0
subj1_series1_85683,0,0,0,0,0,0
subj1_series1_85684,0,0,0,0,0,0
subj1_series1_85685,0,0,0,0,0,0
subj1_series1_85686,0,0,0,0,0,0
subj1_series1_85687,0,0,0,0,0,0
subj1_series1_85688,0,0,0,0,0,0
subj1_series1_85689,0,0,0,0,0,0
subj1_series1_85690,0,0,0,0,0,0
subj1_series1_85691,0,0,0,0,0,0
subj1_series1_85692,0,0,0,0,0,0
subj1_series1_85693,0,0,0,0,0,0
subj1_series1_85694,0,0,0,0,0,0
subj1_series1_85695,0,0,0,0,0,0
subj1_series1_85696,0,0,0,0,0,0
subj1_series1_85697,0,0,0,0,0,0
subj1_series1_85698,0,0,0,0,0,0
subj1_series1_85699,0,0,0,0,0,0
subj1_series1_85700,0,0,0,0,0,0
subj1_series1_85701,0,0,0,0,0,0
subj1_series1_85702,0,0,0,0,0,0
subj1_series1_85703,0,0,0,0,0,0
subj1_series1_85704,0,0,0,0,0,0
subj1_series1_85705,0,0,0,0,0,0
subj1_series1_85706,0,0,0,0,0,0
subj1_series1_85707,0,0,0,0,0,0
subj1_series1_85708,0,0,0,0,0,0
subj1_series1_85709,0,0,0,0,0,0
subj1_series1_85710,0,0,0,0,0,0
subj1_series1_85711,0,0,0,0,0,0
subj1_series1_85712,0,0,0,0,0,0
subj1_series1_85713,0,0,0,0,0,0
subj1_series1_85714,0,0,0,0,0,0
subj1_series1_85715,0,0,0,0,0,0
subj1_series1_85716,0,0,0,0,0,0
subj1_series1_85717,0,0,0,0,0,0
subj1_series1_85718,0,0,0,0,0,0
subj1_series1_85719,0,0,0,0,0,0
subj1_series1_85720,0,0,0,0,0,0
subj1_series1_85721,0,0,0,0,0,0
subj1_series1_85722,0,0,0,0,0,0
subj1_series1_85723,0,0,0,0,0,0
subj1_series1_85724,0,0,0,0,0,0
subj1_series1_85725,0,0,0,0,0,0
subj1_series1_85726,0,0,0,0,0,0
subj1_series1_85727,0,0,0,0,0,0
subj1_series1_85728,0,0,0,0,0,0
subj1_series1_85729,0,0,0,0,0,0
subj1_series1_85730,0,0,0,0,0,0
subj1_series1_85731,0,0,0,0,0,0
subj1_series1_85732,0,0,0,0,0,0
subj1_series1_85733,0,0,0,0,0,0
subj1_series1_85734,0,0,0,0,0,0
subj1_series1_85735,0,0,0,0,0,0
subj1_series1_85736,0,0,0,0,0,0
subj1_series1_85737,0,0,0,0,0,0
subj1_series1_85738,0,0,0,0,0,0
subj1_series1_85739,0,0,0,0,0,0
subj1_series1_85740,0,0,0,0,0,0
subj1_series1_85741,0,0,0,0,0,0
subj1_series1_85742,0,0,0,0,0,0
subj1_series1_85743,0,0,0,0,0,0
subj1_series1_85744,0,0,0,0,0,0
subj1_series1_85745,0,0,0,0,0,0
subj1_series1_85746,0,0,0,0,0,0
subj1_series1_85747,0,0,0,0,0,0
subj1_series1_85748,0,0,0,0,0,0
subj1_series1_85749,0,0,0,0,0,0
subj1_series1_85750,0,0,0,0,0,0
subj1_series1_85751,0,0,0,0,0,0
subj1_series1_85752,0,0,0,0,0,0
subj1_series1_85753,0,0,0,0,0,0
subj1_series1_85754,0,0,0,0,0,0
subj1_series1_85755,0,0,0,0,0,0
subj1_series1_85756,0,0,0,0,0,0
subj1_series1_85757,0,0,0,0,0,0
subj1_series1_85758,0,0,0,0,0,0
subj1_series1_85759,0,0,0,0,0,0
